TOPUTMX,TOPUTMY,GNIS_NAME,LOCATIONID,SAMPLEID,BEGDATE,GEAR_TYPE,SPP,RUNNUM,ORIGIN,LIFE_STAGE,ABUNDANCE,QUALABUN,RANGE
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,LCB,             1.00000,Wild,,            30.00000,Abundant,54-105
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,BKT,             2.00000,Wild,YOY,            30.00000,Abundant,45-84
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,BKT,             2.00000,Wild,Sublegal,            19.00000,Abundant,91-146
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,TSK,             2.00000,Wild,,             3.00000,Present,39-54
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,BSK,             3.00000,Wild,,             1.00000,Present,44
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,BSK,             2.00000,Wild,,             3.00000,Present,37-42
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,BSK,             1.00000,Wild,,             5.00000,Present,32-49
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,BKT,             3.00000,Wild,Legal,             3.00000,Abundant,165-229
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,BKT,             3.00000,Wild,Sublegal,            10.00000,Abundant,95-134
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,BKT,             3.00000,Wild,YOY,            10.00000,Abundant,51-84
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,TSK,             3.00000,Wild,,             2.00000,Present,50-55
        597928.00000,       4980795.00000,,           308.03210,C-08/15/2008-01,2008/08/15,Backpack Electrofishing,NSK,             1.00000,Wild,,             2.00000,Rare,
        535218.00000,       4942212.00000,,           390.00200,C-08/16/1990-01,1990/08/16,,LLS,             1.00000,,,             3.00000,,50-74
        535218.00000,       4942212.00000,,           390.00200,C-08/16/1990-01,1990/08/16,,LLS,             1.00000,,,             5.00000,,100-124
        535218.00000,       4942212.00000,,           390.00200,C-08/16/1990-01,1990/08/16,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,,Present,
        535315.00000,       4942159.00000,,           390.00300,C-08/16/1990-02,1990/08/16,,LLS,             1.00000,,,             6.00000,,<50
        535315.00000,       4942159.00000,,           390.00300,C-08/16/1990-02,1990/08/16,,LLS,             1.00000,,,             4.00000,,50-74
        535646.00000,       4941827.00000,,           390.00400,C-08/16/1990-03,1990/08/16,Backpack Electrofishing,BNT,             1.00000,Unknown,Adults/Juveniles,             7.00000,,50-74
        535646.00000,       4941827.00000,,           390.00400,C-08/16/1990-03,1990/08/16,Backpack Electrofishing,BNT,             1.00000,Unknown,Adults/Juveniles,             5.00000,,<50
        563308.00000,       4947814.00000,Roaring Brook,           302.00700,C-08/16/2002-01,2002/08/16,Backpack Electrofishing,BNT,             1.00000,Unknown,Adults/Juveniles,             2.00000,,50-74
        563308.00000,       4947814.00000,Roaring Brook,           302.00700,C-08/16/2002-01,2002/08/16,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            13.00000,,100-124
        563308.00000,       4947814.00000,Roaring Brook,           302.00700,C-08/16/2002-01,2002/08/16,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             6.00000,,75-99
        563308.00000,       4947814.00000,Roaring Brook,           302.00700,C-08/16/2002-01,2002/08/16,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            15.00000,,50-74
        560506.00000,       4911063.00000,Bubble Brook,           303.00100,C-08/18/2003-01,2003/08/18,,EEL,             1.00000,,,            48.00000,,
        546388.00000,       4929749.00000,Whittaker Brook,           306.01600,C-08/18/2006-01,2006/08/18,Backpack Electrofishing,BND,             1.00000,Wild,,            34.00000,Common,28-78
        546388.00000,       4929749.00000,Whittaker Brook,           306.01600,C-08/18/2006-01,2006/08/18,Backpack Electrofishing,EEL,             1.00000,Wild,,             3.00000,Present,220-335
        546388.00000,       4929749.00000,Whittaker Brook,           306.01600,C-08/18/2006-01,2006/08/18,Backpack Electrofishing,WHS,             1.00000,Wild,,             7.00000,Present,84-149
        546388.00000,       4929749.00000,Whittaker Brook,           306.01600,C-08/18/2006-01,2006/08/18,Backpack Electrofishing,CCB,             1.00000,Wild,,             2.00000,Present,63-68
        546388.00000,       4929749.00000,Whittaker Brook,           306.01600,C-08/18/2006-01,2006/08/18,Backpack Electrofishing,BKT,             1.00000,Wild,Legal,             6.00000,Present,154-233
        546388.00000,       4929749.00000,Whittaker Brook,           306.01600,C-08/18/2006-01,2006/08/18,Backpack Electrofishing,CMS,             1.00000,Wild,,             1.00000,Present,98
        546388.00000,       4929749.00000,Whittaker Brook,           306.01600,C-08/18/2006-01,2006/08/18,Backpack Electrofishing,FLF,             1.00000,Wild,,             1.00000,Present,97
        546388.00000,       4929749.00000,Whittaker Brook,           306.01600,C-08/18/2006-01,2006/08/18,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,             8.00000,Present,122-150
        546388.00000,       4929749.00000,Whittaker Brook,           306.01600,C-08/18/2006-01,2006/08/18,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             1.00000,Present,68
        543019.00000,       4960852.00000,,           306.01700,C-08/18/2006-02,2006/08/18,Backpack Electrofishing,EEL,             1.00000,Wild,,             1.00000,Present,
        543019.00000,       4960852.00000,,           306.01700,C-08/18/2006-02,2006/08/18,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             2.00000,Present,59-67
        543019.00000,       4960852.00000,,           306.01700,C-08/18/2006-02,2006/08/18,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,             2.00000,Present,133-145
        543019.00000,       4960852.00000,,           306.01700,C-08/18/2006-02,2006/08/18,Backpack Electrofishing,BKT,             1.00000,Wild,Legal,             3.00000,Present,167-211
        550658.00000,       4924120.00000,Crippens Brook,           306.01800,C-08/18/2006-03,2006/08/18,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,            21.00000,Present,41-91
        550658.00000,       4924120.00000,Crippens Brook,           306.01800,C-08/18/2006-03,2006/08/18,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,             6.00000,Present,115-130
        550658.00000,       4924120.00000,Crippens Brook,           306.01800,C-08/18/2006-03,2006/08/18,Backpack Electrofishing,BND,             1.00000,Wild,,             1.00000,Present,61
        604744.00000,       5036002.00000,,           305.00800,C-08/19/2005-01,2005/08/19,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,,Present,
        577668.00000,       4954581.00000,,           808.30000,C-08/19/2008-01,2008/08/19,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             9.00000,,
        586721.00000,       5007671.00000,Burroughs Brook,           307.00500,C-08/20/2007-02,2007/08/20,Backpack Electrofishing,CCB,             1.00000,Wild,,            43.00000,Abundant,
        586721.00000,       5007671.00000,Burroughs Brook,           307.00500,C-08/20/2007-02,2007/08/20,Backpack Electrofishing,FSD,             1.00000,Wild,,             2.00000,Present,
        531337.00000,       4905510.00000,Carleton Brook,           307.02010,C-08/20/2007-03,2007/08/20,Backpack Electrofishing,NON,             1.00000,,,             1.00000,,
        523177.00000,       4941643.00000,Pinkham Brook,           396.00100,C-08/21/1996-01,1996/08/21,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             5.00000,,50-74
        526585.00000,       4959945.00000,,           307.00660,C-08/21/2007-01,2007/08/21,Backpack Electrofishing,WHS,             1.00000,Wild,,            95.00000,Abundant,
        526585.00000,       4959945.00000,,           307.00660,C-08/21/2007-01,2007/08/21,Backpack Electrofishing,PRD,             1.00000,Wild,,             4.00000,Present,
        526585.00000,       4959945.00000,,           307.00660,C-08/21/2007-01,2007/08/21,Backpack Electrofishing,BND,             1.00000,Wild,,            26.00000,Common,
        526585.00000,       4959945.00000,,           307.00660,C-08/21/2007-01,2007/08/21,Backpack Electrofishing,CMS,             1.00000,Wild,,            36.00000,Common,
        526585.00000,       4959945.00000,,           307.00660,C-08/21/2007-01,2007/08/21,Backpack Electrofishing,CCB,             1.00000,Wild,,            29.00000,Common,
        526585.00000,       4959945.00000,,           307.00660,C-08/21/2007-01,2007/08/21,Backpack Electrofishing,FSD,             1.00000,Wild,,             7.00000,Present,
        526585.00000,       4959945.00000,,           307.00660,C-08/21/2007-01,2007/08/21,Backpack Electrofishing,EEL,             1.00000,Wild,,             1.00000,Present,
        524733.00000,       4958848.00000,,           307.00630,C-08/21/2007-03,2007/08/21,Backpack Electrofishing,CCB,             1.00000,Wild,,            18.00000,Present,
        524226.00000,       4958379.00000,Eaton Brook,           307.00650,C-08/21/2007-04,2007/08/21,Backpack Electrofishing,PKS,             1.00000,Wild,,            15.00000,Present,
        524226.00000,       4958379.00000,Eaton Brook,           307.00650,C-08/21/2007-04,2007/08/21,Backpack Electrofishing,CCB,             1.00000,Wild,,            12.00000,Present,
        524226.00000,       4958379.00000,Eaton Brook,           307.00650,C-08/21/2007-04,2007/08/21,Backpack Electrofishing,CMS,             1.00000,Wild,,            22.00000,Present,
        524226.00000,       4958379.00000,Eaton Brook,           307.00650,C-08/21/2007-04,2007/08/21,Backpack Electrofishing,BND,             1.00000,Wild,,            14.00000,Present,
        524226.00000,       4958379.00000,Eaton Brook,           307.00650,C-08/21/2007-04,2007/08/21,Backpack Electrofishing,WHS,             1.00000,Wild,,            13.00000,Present,
        524226.00000,       4958379.00000,Eaton Brook,           307.00650,C-08/21/2007-04,2007/08/21,Backpack Electrofishing,BUL,             1.00000,Wild,,             1.00000,Present,
        521672.00000,       4959726.00000,Felts Brook,           307.56100,C-08/21/2007-11,2007/08/21,Backpack Electrofishing,CMS,             1.00000,,,             5.00000,Present,63
        521672.00000,       4959726.00000,Felts Brook,           307.56100,C-08/21/2007-11,2007/08/21,Backpack Electrofishing,CRA,             1.00000,,,             1.00000,,
        521672.00000,       4959726.00000,Felts Brook,           307.56100,C-08/21/2007-11,2007/08/21,Backpack Electrofishing,WHS,             1.00000,,,             2.00000,Present,74
        521672.00000,       4959726.00000,Felts Brook,           307.56100,C-08/21/2007-11,2007/08/21,Backpack Electrofishing,BND,             1.00000,,,             5.00000,,
        521672.00000,       4959726.00000,Felts Brook,           307.56100,C-08/21/2007-11,2007/08/21,Backpack Electrofishing,NRD,             1.00000,,,             2.00000,,
        521672.00000,       4959726.00000,Felts Brook,           307.56100,C-08/21/2007-11,2007/08/21,Backpack Electrofishing,NSK,             1.00000,,,             5.00000,Present,51
        521672.00000,       4959726.00000,Felts Brook,           307.56100,C-08/21/2007-11,2007/08/21,Backpack Electrofishing,CCB,             1.00000,,,            37.00000,Common,134-143
        521672.00000,       4959726.00000,Felts Brook,           307.56100,C-08/21/2007-11,2007/08/21,Backpack Electrofishing,EEL,             1.00000,,,             1.00000,,
        523123.00000,       4957713.00000,,           307.56200,C-08/21/2007-12,2007/08/21,Backpack Electrofishing,NSK,             1.00000,,,            11.00000,,
        523123.00000,       4957713.00000,,           307.56200,C-08/21/2007-12,2007/08/21,Backpack Electrofishing,FHM,             1.00000,,,             1.00000,,
        523123.00000,       4957713.00000,,           307.56200,C-08/21/2007-12,2007/08/21,Backpack Electrofishing,CCB,             1.00000,,,            46.00000,,
        523123.00000,       4957713.00000,,           307.56200,C-08/21/2007-12,2007/08/21,Backpack Electrofishing,NRD,             1.00000,,,             1.00000,,
        522321.00000,       4957372.00000,Felts Brook,           307.56300,C-08/21/2007-13,2007/08/21,Backpack Electrofishing,EEL,             1.00000,,,             2.00000,,
        522321.00000,       4957372.00000,Felts Brook,           307.56300,C-08/21/2007-13,2007/08/21,Backpack Electrofishing,CCB,             1.00000,,,            23.00000,,
