Basin,Stem,Station,Date,Species,Average,Minimum,Maximum,Body,Town,Latitude,Longitude,,,,,,,,
4,3,4,980519,alewife,123.3,84,198,Hundred Acre Pond,South Kingstown,41.50169,-71.54150,,,,,,,,
4,3,4,980519,blgl,145.6,32,198,Hundred Acre Pond,South Kingstown,41.50169,-71.54150,,,,,,,,
4,3,4,980519,blkcrp,223.4,105,270,Hundred Acre Pond,South Kingstown,41.50169,-71.54150,,,,,,,,
4,3,4,980519,brbull,312.4,295,332,Hundred Acre Pond,South Kingstown,41.50169,-71.54150,,,,,,,,
4,3,4,980519,chnpick,291.4,173,588,Hundred Acre Pond,South Kingstown,41.50169,-71.54150,,,,,,,,
4,3,4,980519,eel,355.6,295,470,Hundred Acre Pond,South Kingstown,41.50169,-71.54150,,,,,,,,
4,3,4,980519,gldshnr,162.3,71,264,Hundred Acre Pond,South Kingstown,41.50169,-71.54150,,,,,,,,
4,3,4,980519,lmb,317.0,85,536,Hundred Acre Pond,South Kingstown,41.50169,-71.54150,,,,,,,,
4,3,4,980519,pmpknsd,149.5,48,198,Hundred Acre Pond,South Kingstown,41.50169,-71.54150,,,,,,,,
4,3,4,980519,swmpdtr,37.0,37,37,Hundred Acre Pond,South Kingstown,41.50169,-71.54150,,,,,,,,
4,3,4,980519,wperch,241.0,206,293,Hundred Acre Pond,South Kingstown,41.50169,-71.54150,,,,,,,,
4,3,4,980519,wtsuck,395.2,290,460,Hundred Acre Pond,South Kingstown,41.50169,-71.54150,,,,,,,,
4,3,4,980519,yperch,176.1,78,250,Hundred Acre Pond,South Kingstown,41.50169,-71.54150,,,,,,,,
4,3,5,980707,blgl,47.0,47,47,Chipuxet R./S. County Tr. (Rt2),Exeter,41.54334,-71.53535,,,,,,,,
4,3,5,980707,brktrt,97.4,49,202,Chipuxet R./S. County Tr. (Rt2),Exeter,41.54334,-71.53535,,,,,,,,
4,3,5,980707,eel,195.0,180,210,Chipuxet R./S. County Tr. (Rt2),Exeter,41.54334,-71.53535,,,,,,,,
4,3,5,980707,rdfnpick,68.3,65,71,Chipuxet R./S. County Tr. (Rt2),Exeter,41.54334,-71.53535,,,,,,,,
4,3,6,970708,brktrt,89.9,53,167,Tributary/Chipuxet R./Liberty Rd.,Exeter,41.53047,-71.53105,,,,,,,,
4,3,6,970708,rdfnpick,71.3,58,90,Tributary/Chipuxet R./Liberty Rd.,Exeter,41.53047,-71.53105,,,,,,,,
4,3,7,980713,blgl,116.9,55,205,Chipuxet R./Camp Canonicus,Exeter,41.53764,-71.51832,,,,,,,,
4,3,7,980713,brbull,113.2,32,177,Chipuxet R./Camp Canonicus,Exeter,41.53764,-71.51832,,,,,,,,
4,3,7,980713,chnpick,239.5,233,246,Chipuxet R./Camp Canonicus,Exeter,41.53764,-71.51832,,,,,,,,
4,3,7,980713,eel,321.2,170,450,Chipuxet R./Camp Canonicus,Exeter,41.53764,-71.51832,,,,,,,,
4,3,7,980713,lmb,244.0,199,310,Chipuxet R./Camp Canonicus,Exeter,41.53764,-71.51832,,,,,,,,
4,3,7,980713,pmpknsd,112.0,112,112,Chipuxet R./Camp Canonicus,Exeter,41.53764,-71.51832,,,,,,,,
4,3,7,980713,rdfnpick,142.2,66,227,Chipuxet R./Camp Canonicus,Exeter,41.53764,-71.51832,,,,,,,,
4,3,8,980812,brktrt,205.0,205,205,Genesee B./S.King.Water Access,South Kingstown,41.45681,-71.54752,,,,,,,,
4,3,8,980812,pmpknsd,53.5,45,59,Genesee B./S.King.Water Access,South Kingstown,41.45681,-71.54752,,,,,,,,
4,3,8,980812,rdfnpick,75.8,62,92,Genesee B./S.King.Water Access,South Kingstown,41.45681,-71.54752,,,,,,,,
4,3,9,980818,blgl,80.8,66,120,Chipuxet R./Kingstown Rd. (Rt138),South Kingstown,41.48248,-71.55116,,,,,,,,
4,3,9,980818,bndsnfsh,65.7,64,68,Chipuxet R./Kingstown Rd. (Rt138),South Kingstown,41.48248,-71.55116,,,,,,,,
4,3,9,980818,brbull,150.0,150,150,Chipuxet R./Kingstown Rd. (Rt138),South Kingstown,41.48248,-71.55116,,,,,,,,
4,3,9,980818,chnpick,152.6,82,375,Chipuxet R./Kingstown Rd. (Rt138),South Kingstown,41.48248,-71.55116,,,,,,,,
4,3,9,980818,crkchbskr,138.5,39,237,Chipuxet R./Kingstown Rd. (Rt138),South Kingstown,41.48248,-71.55116,,,,,,,,
4,3,9,980818,eel,333.0,134,500,Chipuxet R./Kingstown Rd. (Rt138),South Kingstown,41.48248,-71.55116,,,,,,,,
4,3,9,980818,lmb,101.2,55,155,Chipuxet R./Kingstown Rd. (Rt138),South Kingstown,41.48248,-71.55116,,,,,,,,
4,3,9,980818,pmpknsd,104.2,86,116,Chipuxet R./Kingstown Rd. (Rt138),South Kingstown,41.48248,-71.55116,,,,,,,,
4,3,9,980818,rdfnpick,134.3,72,214,Chipuxet R./Kingstown Rd. (Rt138),South Kingstown,41.48248,-71.55116,,,,,,,,
4,3,9,980818,wtsuck,245.0,240,250,Chipuxet R./Kingstown Rd. (Rt138),South Kingstown,41.48248,-71.55116,,,,,,,,
4,3,9,980818,yperch,121.4,96,202,Chipuxet R./Kingstown Rd. (Rt138),South Kingstown,41.48248,-71.55116,,,,,,,,
4,3,10,980819,brktrt,188.4,66,234,Chipuxet R./Wolf Rocks Rd. power line access,Exeter,41.50608,-71.53101,,,,,,,,
4,3,10,980819,chnpick,107.0,107,107,Chipuxet R./Wolf Rocks Rd. power line access,Exeter,41.50608,-71.53101,,,,,,,,
4,3,10,980819,eel,282.6,184,450,Chipuxet R./Wolf Rocks Rd. power line access,Exeter,41.50608,-71.53101,,,,,,,,
4,3,10,980819,rdfnpick,113.8,55,257,Chipuxet R./Wolf Rocks Rd. power line access,Exeter,41.50608,-71.53101,,,,,,,,
4,3,10,980819,wtsuck,179.5,171,188,Chipuxet R./Wolf Rocks Rd. power line access,Exeter,41.50608,-71.53101,,,,,,,,
4,3,10,980819,yperch,102.5,84,122,Chipuxet R./Wolf Rocks Rd. power line access,Exeter,41.50608,-71.53101,,,,,,,,
4,3,11,980902,rdfnpick,105.0,90,127,White Horn B./URI's Peckham Farm Rd.,South Kingstown,41.47954,-71.53833,,,,,,,,
4,4,1,980527,blgl,188.2,97,232,Yawgoo Pond,South Kingstown,41.51017,-71.57294,,,,,,,,
4,4,1,980527,brbull,395.0,395,395,Yawgoo Pond,South Kingstown,41.51017,-71.57294,,,,,,,,
4,4,1,980527,chnpick,261.3,153,430,Yawgoo Pond,South Kingstown,41.51017,-71.57294,,,,,,,,
4,4,1,980527,eel,335.0,210,510,Yawgoo Pond,South Kingstown,41.51017,-71.57294,,,,,,,,
4,4,1,980527,gldshnr,90.0,77,115,Yawgoo Pond,South Kingstown,41.51017,-71.57294,,,,,,,,
4,4,1,980527,lmb,327.0,78,565,Yawgoo Pond,South Kingstown,41.51017,-71.57294,,,,,,,,
4,4,1,980527,pmpknsd,176.7,52,237,Yawgoo Pond,South Kingstown,41.51017,-71.57294,,,,,,,,
4,4,1,980527,wperch,138.5,86,278,Yawgoo Pond,South Kingstown,41.51017,-71.57294,,,,,,,,
4,4,1,980527,yperch,123.5,74,255,Yawgoo Pond,South Kingstown,41.51017,-71.57294,,,,,,,,
4,4,2,980603,blgl,148.5,36,211,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,980603,blkcrp,235.0,235,235,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,980603,brbull,297.0,241,330,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,980603,brntrt,310.7,280,340,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,980603,chnpick,288.2,198,343,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,980603,crkchbskr,193.0,143,243,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,980603,eel,390.0,380,400,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,980603,gldshnr,181.7,98,250,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,980603,lmb,224.3,55,546,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,980603,pmpknsd,140.2,56,183,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,980603,rnbwtrt,360.0,360,360,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,980603,wperch,207.3,117,259,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,980603,wtsuck,428.5,325,511,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,980603,yperch,165.9,83,210,Barber Pond,South Kingstown,41.50397,-71.56456,,,,,,,,
4,4,2,1120801,gldfsh,250.0,250,250,Barber Pond,South Kingstown,,,,,,,,,,
4,4,3,980710,brbull,68.7,55,109,Chickasheen B./Miskiana Tr.,South Kingstown,41.52098,-71.57143,,,,,,,,
4,4,3,980710,chnpick,74.0,72,76,Chickasheen B./Miskiana Tr.,South Kingstown,41.52098,-71.57143,,,,,,,,
4,4,3,980710,eel,457.0,457,457,Chickasheen B./Miskiana Tr.,South Kingstown,41.52098,-71.57143,,,,,,,,
4,4,3,980710,lmb,407.5,405,410,Chickasheen B./Miskiana Tr.,South Kingstown,41.52098,-71.57143,,,,,,,,
4,4,3,980710,pmpknsd,65.0,65,65,Chickasheen B./Miskiana Tr.,South Kingstown,41.52098,-71.57143,,,,,,,,
4,4,3,980710,rdfnpick,75.0,70,79,Chickasheen B./Miskiana Tr.,South Kingstown,41.52098,-71.57143,,,,,,,,
4,4,3,980710,swmpdtr,42.5,40,45,Chickasheen B./Miskiana Tr.,South Kingstown,41.52098,-71.57143,,,,,,,,
4,4,3,980710,yperch,87.0,87,87,Chickasheen B./Miskiana Tr.,South Kingstown,41.52098,-71.57143,,,,,,,,
4,4,4,980714,brktrt,119.5,70,169,Queen R./Stony Ln.,Exeter,41.59370,-71.54329,,,,,,,,
4,4,4,980714,rdfnpick,94.0,59,117,Queen R./Stony Ln.,Exeter,41.59370,-71.54329,,,,,,,,
4,4,5,980716,bndsnfsh,44.8,42,49,Fisherville B./Pardon Joslin Rd.,Exeter,41.58583,-71.57363,,,,,,,,
4,4,5,980716,brktrt,163.0,132,208,Fisherville B./Pardon Joslin Rd.,Exeter,41.58583,-71.57363,,,,,,,,
4,4,5,980716,eel,193.0,193,193,Fisherville B./Pardon Joslin Rd.,Exeter,41.58583,-71.57363,,,,,,,,
4,4,5,980716,rdfnpick,91.2,53,125,Fisherville B./Pardon Joslin Rd.,Exeter,41.58583,-71.57363,,,,,,,,
4,4,5,980716,swmpdtr,40.8,35,52,Fisherville B./Pardon Joslin Rd.,Exeter,41.58583,-71.57363,,,,,,,,
4,4,6,980717,brktrt,123.1,105,148,Fisherville B./Henry Brown Rd.,West Greenwich,41.60943,-71.59028,,,,,,,,
4,4,6,980717,rdfnpick,116.5,92,141,Fisherville B./Henry Brown Rd.,West Greenwich,41.60943,-71.59028,,,,,,,,
4,4,7,980720,brktrt,120.5,60,193,Tributary/Fisherville B./Henry Brown Rd.,West Greenwich,41.61343,-71.57032,,,,,,,,
4,4,8,980720,brktrt,101.7,45,211,Dutemple B./Hallville Rd.,Exeter,41.57237,-71.57200,,,,,,,,
4,4,9,980722,atlsalm,69.5,48,172,Sodom B./Liberty Church Rd.,Exeter,41.56448,-71.56449,,,,,,,,
4,4,9,980722,brktrt,147.9,66,206,Sodom B./Liberty Church Rd.,Exeter,41.56448,-71.56449,,,,,,,,
4,4,9,980722,eel,176.0,176,176,Sodom B./Liberty Church Rd.,Exeter,41.56448,-71.56449,,,,,,,,
4,4,9,980722,fllfsh,88.2,53,162,Sodom B./Liberty Church Rd.,Exeter,41.56448,-71.56449,,,,,,,,
4,4,9,980722,rdfnpick,161.0,150,178,Sodom B./Liberty Church Rd.,Exeter,41.56448,-71.56449,,,,,,,,
4,4,10,1020902,bndsnfsh,54.0,54,54,Queen River/William Reynolds Rd.,Exeter,41.56246,-71.54804,,,,,,,,
4,4,10,980722,atlsalm,78.4,45,190,Queen R./Reynolds Rd,Exeter,41.56246,-71.54804,,,,,,,,
4,4,10,980722,blgl,67.5,65,70,Queen R./Reynolds Rd,Exeter,41.56246,-71.54804,,,,,,,,
4,4,10,980722,brktrt,137.3,70,220,Queen R./Reynolds Rd,Exeter,41.56246,-71.54804,,,,,,,,
4,4,10,980722,eel,190.0,190,190,Queen R./Reynolds Rd,Exeter,41.56246,-71.54804,,,,,,,,
4,4,10,980722,fllfsh,86.1,52,128,Queen R./Reynolds Rd,Exeter,41.56246,-71.54804,,,,,,,,
4,4,10,980722,lmb,122.7,108,135,Queen R./Reynolds Rd,Exeter,41.56246,-71.54804,,,,,,,,
4,4,10,980722,rdfnpick,158.0,112,178,Queen R./Reynolds Rd,Exeter,41.56246,-71.54804,,,,,,,,
4,4,10,980722,wtsuck,99.0,91,111,Queen R./Reynolds Rd,Exeter,41.56246,-71.54804,,,,,,,,
4,4,11,980724,brbull,78.0,70,86,Tributary/Queen R./Mail Rd,Exeter,41.53882,-71.57959,,,,,,,,
4,4,11,980724,brktrt,69.6,54,102,Tributary/Queen R./Mail Rd,Exeter,41.53882,-71.57959,,,,,,,,
4,4,11,980724,rdfnpick,114.0,114,114,Tributary/Queen R./Mail Rd,Exeter,41.53882,-71.57959,,,,,,,,
4,4,12,980724,blgl,58.0,58,58,Locke B./Sheffield Hill Rd.,Exeter,41.55472,-71.60242,,,,,,,,
4,4,12,980724,brktrt,102.9,22,204,Locke B./Sheffield Hill Rd.,Exeter,41.55472,-71.60242,,,,,,,,
4,4,12,980724,eel,254.0,254,254,Locke B./Sheffield Hill Rd.,Exeter,41.55472,-71.60242,,,,,,,,
4,4,12,980724,lmb,121.0,120,122,Locke B./Sheffield Hill Rd.,Exeter,41.55472,-71.60242,,,,,,,,
4,4,13,980727,atlsalm,56.5,46,64,Glen Rock B./Gardner Rd.,South Kingstown,41.52222,-71.61213,,,,,,,,
4,4,13,980727,brktrt,131.8,56,211,Glen Rock B./Gardner Rd.,South Kingstown,41.52222,-71.61213,,,,,,,,
4,4,13,980727,eel,500.0,500,500,Glen Rock B./Gardner Rd.,South Kingstown,41.52222,-71.61213,,,,,,,,
4,4,14,980728,atlsalm,49.3,44,56,Sherman B./Glen Rock Rd,South Kingstown,41.51791,-71.60463,,,,,,,,
4,4,14,980728,brktrt,79.7,49,194,Sherman B./Glen Rock Rd,South Kingstown,41.51791,-71.60463,,,,,,,,
4,4,14,980728,rdfnpick,141.3,92,176,Sherman B./Glen Rock Rd,South Kingstown,41.51791,-71.60463,,,,,,,,
4,4,15,980729,brktrt,201.7,155,290,Chickasheen R./Liberty Ln.,South Kingstown,41.48021,-71.57355,,,,,,,,
4,4,15,980729,eel,328.0,215,460,Chickasheen R./Liberty Ln.,South Kingstown,41.48021,-71.57355,,,,,,,,
4,4,15,980729,fllfsh,75.8,62,94,Chickasheen R./Liberty Ln.,South Kingstown,41.48021,-71.57355,,,,,,,,
4,4,15,980729,lmb,158.0,158,158,Chickasheen R./Liberty Ln.,South Kingstown,41.48021,-71.57355,,,,,,,,
4,4,15,980729,pmpknsd,126.0,59,193,Chickasheen R./Liberty Ln.,South Kingstown,41.48021,-71.57355,,,,,,,,
4,4,15,980729,rdfnpick,95.7,37,211,Chickasheen R./Liberty Ln.,South Kingstown,41.48021,-71.57355,,,,,,,,
4,4,15,980729,tssdtr,53.1,26,70,Chickasheen R./Liberty Ln.,South Kingstown,41.48021,-71.57355,,,,,,,,
4,4,15,980729,wtsuck,147.0,144,150,Chickasheen R./Liberty Ln.,South Kingstown,41.48021,-71.57355,,,,,,,,
4,4,15,980729,yperch,119.8,112,125,Chickasheen R./Liberty Ln.,South Kingstown,41.48021,-71.57355,,,,,,,,
4,4,15,1040604,bndsnfsh,55.0,55,55,Chickasheen Bk/Liberty Lane,South Kingstown,41.48021,-71.57355,,,,,,,,
4,4,15,1040629,bndsnfsh,68.5,62,75,Chickasheen Bk/Liberty Lane,South Kingstown,41.48021,-71.57355,,,,,,,,
4,4,15,1040629,crkchbskr,64.5,61,68,Chickasheen Bk/Liberty Lane,South Kingstown,41.48021,-71.57355,,,,,,,,
4,4,16,980806,atlsalm,93.0,40,162,Queen R./Mail Rd.,Exeter,41.53966,-71.56783,,,,,,,,
4,4,16,980806,brktrt,160.1,51,315,Queen R./Mail Rd.,Exeter,41.53966,-71.56783,,,,,,,,
4,4,16,980806,crkchbskr,67.0,67,67,Queen R./Mail Rd.,Exeter,41.53966,-71.56783,,,,,,,,
4,4,16,980806,eel,406.7,220,550,Queen R./Mail Rd.,Exeter,41.53966,-71.56783,,,,,,,,
4,4,16,980806,fllfsh,76.7,58,110,Queen R./Mail Rd.,Exeter,41.53966,-71.56783,,,,,,,,
4,4,16,980806,gldshnr,133.0,133,133,Queen R./Mail Rd.,Exeter,41.53966,-71.56783,,,,,,,,
4,4,16,980806,rdfnpick,111.0,45,226,Queen R./Mail Rd.,Exeter,41.53966,-71.56783,,,,,,,,
4,4,16,980806,wtsuck,100.6,54,180,Queen R./Mail Rd.,Exeter,41.53966,-71.56783,,,,,,,,
4,4,17,980806,atlsalm,79.3,50,192,Locke B./Mail Rd.,Exeter,41.53722,-71.58746,,,,,,,,
4,4,17,980806,blgl,71.5,71,72,Locke B./Mail Rd.,Exeter,41.53722,-71.58746,,,,,,,,
4,4,17,980806,brbull,101.6,77,182,Locke B./Mail Rd.,Exeter,41.53722,-71.58746,,,,,,,,
4,4,17,980806,brktrt,108.6,51,262,Locke B./Mail Rd.,Exeter,41.53722,-71.58746,,,,,,,,
4,4,17,980806,eel,236.0,110,400,Locke B./Mail Rd.,Exeter,41.53722,-71.58746,,,,,,,,
4,4,17,980806,lmb,162.0,162,162,Locke B./Mail Rd.,Exeter,41.53722,-71.58746,,,,,,,,
4,4,17,980806,pmpknsd,63.0,63,63,Locke B./Mail Rd.,Exeter,41.53722,-71.58746,,,,,,,,
4,4,17,980806,rdfnpick,115.0,91,195,Locke B./Mail Rd.,Exeter,41.53722,-71.58746,,,,,,,,
4,4,17,980806,swmpdtr,47.2,40,54,Locke B./Mail Rd.,Exeter,41.53722,-71.58746,,,,,,,,
4,4,17,980806,wtsuck,103.0,85,140,Locke B./Mail Rd.,Exeter,41.53722,-71.58746,,,,,,,,
4,4,18,980820,atlsalm,134.7,72,174,Queen R./S. County Tr. (Rt2),South Kingstown-Richmond,41.47656,-71.60501,,,,,,,,
4,4,18,980820,bndsnfsh,75.0,75,75,Queen R./S. County Tr. (Rt2),South Kingstown-Richmond,41.47656,-71.60501,,,,,,,,
4,4,18,980820,brktrt,216.4,67,283,Queen R./S. County Tr. (Rt2),South Kingstown-Richmond,41.47656,-71.60501,,,,,,,,
4,4,18,980820,chnpick,87.5,87,88,Queen R./S. County Tr. (Rt2),South Kingstown-Richmond,41.47656,-71.60501,,,,,,,,
4,4,18,980820,eel,201.9,150,270,Queen R./S. County Tr. (Rt2),South Kingstown-Richmond,41.47656,-71.60501,,,,,,,,
4,4,18,980820,fllfsh,119.4,73,254,Queen R./S. County Tr. (Rt2),South Kingstown-Richmond,41.47656,-71.60501,,,,,,,,
4,4,18,980820,lmb,46.0,46,46,Queen R./S. County Tr. (Rt2),South Kingstown-Richmond,41.47656,-71.60501,,,,,,,,
4,4,18,980820,pmpknsd,139.0,139,139,Queen R./S. County Tr. (Rt2),South Kingstown-Richmond,41.47656,-71.60501,,,,,,,,
4,4,18,980820,rdfnpick,112.4,59,228,Queen R./S. County Tr. (Rt2),South Kingstown-Richmond,41.47656,-71.60501,,,,,,,,
4,4,18,980820,tssdtr,59.2,42,73,Queen R./S. County Tr. (Rt2),South Kingstown-Richmond,41.47656,-71.60501,,,,,,,,
4,4,18,980820,wtsuck,115.3,59,147,Queen R./S. County Tr. (Rt2),South Kingstown-Richmond,41.47656,-71.60501,,,,,,,,
4,4,18,980820,yperch,89.0,27,125,Queen R./S. County Tr. (Rt2),South Kingstown-Richmond,41.47656,-71.60501,,,,,,,,
4,4,19,1010912,npike,500.0,500,500,Queen River/Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,atlsalm,171.3,106,195,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,blgl,77.5,74,80,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,bndsnfsh,51.5,44,59,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,brbull,134.8,94,255,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,brdlshnr,45.0,45,45,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,brktrt,173.3,151,210,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,chnpick,241.3,192,279,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,eel,373.2,152,750,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,fllfsh,87.9,68,110,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,gldshnr,115.7,55,152,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,lmb,139.0,54,187,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,pmpknsd,94.6,54,133,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,rdfnpick,193.8,147,215,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,tssdtr,59.7,45,82,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,wtsuck,182.2,146,253,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,4,19,980901,yperch,118.8,110,130,Queen R./Old Usquepaug Rd.,Richmond,41.50160,-71.60782,,,,,,,,
4,*,za,1020925,bndsnfsh,60.8,12,89,Swamp Pond/Dirt Rd.,South Kingstown,41.46669,-71.58386,,,,,,,,
